id,title,budget,revenue,runtime,release_year,genres,original_language,popularity,vote_average,vote_count,status,primary_genre,has_budget,has_revenue,roi,log_budget,log_popularity,log_vote_count
9600,Big Momma's House,30000000,173959438,98.0,2000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",en,24.389194,5.6,506,Released,Crime,1,1,5.798647933333333,17.216707972959764,3.2343236504313007,6.2285110035911835
71469,The Darkest Hour,30000000,64626786,89.0,2011.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,23.328823,4.8,469,Released,Horror,1,1,2.1542262,17.216707972959764,3.191661779135321,6.152732694704104
85446,Step Up Revolution,33000000,140470746,99.0,2012.0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,29.775441,6.7,663,Released,Music,1,1,4.2566892727272725,17.312018149733785,3.4267170017810065,6.498282149476434
326,Snakes on a Plane,33000000,62022014,105.0,2006.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,19.642328,5.1,497,Released,Action,1,1,1.8794549696969696,17.312018149733785,3.0273437249506436,6.210600077024653
7220,The Punisher,33000000,54700105,124.0,2004.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,35.099611,6.1,766,Released,Action,1,1,1.6575789393939393,17.312018149733785,3.586282089657509,6.642486801367256
9763,Goal!: The Dream Begins,30000000,27610873,118.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}]",en,16.541791,6.6,238,Released,Drama,1,1,0.9203624333333332,17.216707972959764,2.8645860911953025,5.476463551931511
72387,Safe,30000000,40346186,94.0,2012.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,31.92695,6.3,799,Released,Action,1,1,1.3448728666666667,17.216707972959764,3.4942914713881117,6.684611727667927
1892,Return of the Jedi,32350000,572700000,135.0,1983.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,46.509071,7.9,4665,Released,Adventure,1,1,17.7032457496136,17.292124609823084,3.8609206612295,8.448057452581375
13460,Doomsday,30000000,22211426,108.0,2008.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,21.538222,5.8,363,Released,Action,1,1,0.7403808666666667,17.216707972959764,3.115212623512705,5.8971538676367405
8055,The Reader,32000000,113019290,124.0,2008.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,33.923786,7.2,813,Released,Drama,1,1,3.5318528125,17.281246492014,3.5531681443384464,6.70196036600254
50647,Wanderlust,35000000,24159934,98.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,20.908494,5.3,394,Released,Comedy,1,1,0.6902838285714286,17.370858648025116,3.08687441550786,5.978885764901122
10719,Elf,32000000,173398518,97.0,2003.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",en,16.901954,6.4,987,Released,Comedy,1,1,5.4187036875,17.281246492014,2.884909868900144,6.895682697747868
9294,Phenomenon,32000000,152036382,123.0,1996.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,15.039407,6.2,323,Released,Drama,1,1,4.7511369375,17.281246492014,2.7750486316801455,5.780743515792329
9353,Nacho Libre,32000000,80197993,92.0,2006.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,14.642055,5.6,359,Released,Comedy,1,1,2.50618728125,17.281246492014,2.74996312034764,5.886104031450156
55721,Bridesmaids,32500000,288383523,125.0,2011.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,17.107065,6.5,1661,Released,Comedy,1,1,8.87333916923077,17.296750678069195,2.8963021936039737,7.415776975415394
109414,This Is the End,32000000,126041322,107.0,2013.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",en,38.21708,6.3,2359,Released,Action,1,1,3.9387913125,17.281246492014,3.669112366186226,7.7664168980196555
10307,Stigmata,29000000,50041732,103.0,1999.0,"[{""id"": 27, ""name"": ""Horror""}]",en,14.993169,6.0,242,Released,Horror,1,1,1.7255769655172415,17.182806422433504,2.7721616935760185,5.493061443340548
11978,Men of Honor,32000000,48814909,129.0,2000.0,"[{""id"": 18, ""name"": ""Drama""}]",en,24.147269,7.0,544,Released,Drama,1,1,1.52546590625,17.281246492014,3.224749302180409,6.300785794663244
22907,Takers,32000000,69055695,107.0,2010.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,18.47242,6.0,394,Released,Action,1,1,2.15799046875,17.281246492014,2.9689991054455867,5.978885764901122
87567,The Big Wedding,35000000,21819348,90.0,2013.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,18.84332,5.7,414,Released,Comedy,1,1,0.6234099428571429,17.370858648025116,2.987867426566844,6.028278520230698
38322,"Big Mommas: Like Father, Like Son",32000000,83615414,107.0,2011.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}]",en,15.901137,5.3,313,Released,Crime,1,1,2.6129816875,17.281246492014,2.8273808977724664,5.749392985908253
45612,Source Code,32000000,147332697,93.0,2011.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",en,59.19888,7.1,2699,Released,Thriller,1,1,4.60414678125,17.281246492014,4.097653747490544,7.90100705199242
7305,Alive,32000000,36733909,120.0,1993.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",en,14.48851,6.7,374,Released,Action,1,1,1.14793465625,17.281246492014,2.740098458711091,5.926926025970411
3594,The Number 23,30000000,77566815,101.0,2007.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,23.197408,6.3,1018,Released,Thriller,1,1,2.5855605,17.216707972959764,3.186245519988213,6.926577033222725
157841,The Young and Prodigious T.S. Spivet,33000000,9494789,105.0,2013.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",en,10.651202,6.7,232,Released,Adventure,1,1,0.2877208787878788,17.312018149733785,2.455409350655101,5.4510384535657
11519,1941,35000000,31755742,113.0,1979.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",en,10.032626,5.6,143,Released,Action,1,1,0.9073069142857144,17.370858648025116,2.4008568828985237,4.969813299576001
59,A History of Violence,32000000,60740827,96.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,34.628738,6.9,832,Released,Drama,1,1,1.89815084375,17.281246492014,3.5731525594002234,6.725033642166843
9335,Transporter 2,32000000,85167639,87.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,47.5612,6.2,1061,Released,Action,1,1,2.66148871875,17.281246492014,3.8828248581427838,6.967909201801884
12106,The Quick and the Dead,32000000,18552460,107.0,1995.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]",en,16.473355,6.3,427,Released,Action,1,1,0.579764375,17.281246492014,2.8606771492111207,6.059123195581797
11141,Laws of Attraction,28000000,30016165,90.0,2004.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,6.201404,5.6,104,Released,Action,1,1,1.0720058928571428,17.147715103853763,1.974276007011981,4.653960350157523
31867,Repo Men,32000000,18409891,111.0,2010.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,25.799697,6.2,620,Released,Action,1,1,0.57530909375,17.281246492014,3.2883905814827488,6.431331081933479
10253,Dragon Wars: D-War,70000000,53587404,90.0,2007.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",ko,4.822033,4.0,104,Released,Fantasy,1,1,0.7655343428571428,18.064005814299346,1.7616495134626406,4.653960350157523
124459,The Incredible Burt Wonderstone,30000000,27437881,100.0,2013.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,26.9385,5.3,724,Released,Comedy,1,1,0.9145960333333332,17.216707972959764,3.3300056659166364,6.586171654854675
24662,Cats Don't Dance,32000000,3566637,75.0,1997.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",en,4.098444,7.1,24,Released,Animation,1,1,0.11145740625,17.281246492014,1.6289353951391887,3.2188758248682006
182,The Good German,32000000,5914908,108.0,2006.0,"[{""id"": 10752, ""name"": ""War""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,5.347936,5.9,86,Released,War,1,1,0.184840875,17.281246492014,1.8481297206977758,4.465908118654584
28,Apocalypse Now,31500000,89460381,153.0,1979.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",en,49.973462,8.0,2055,Released,Drama,1,1,2.8400120952380954,17.265498135541893,3.9313051443525744,7.628517626575055
38073,Going the Distance,32000000,42045846,102.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,13.611544,6.0,262,Released,Comedy,1,1,1.3139326875,17.281246492014,2.6818119012191435,5.572154032177765
302156,Criminal,31500000,14708696,113.0,2016.0,"[{""id"": 28, ""name"": ""Action""}]",en,27.891012,5.7,557,Released,Action,1,1,0.4669427301587301,17.265498135541893,3.3635305432865734,6.324358962381311
606,Out of Africa,31000000,128499205,161.0,1985.0,"[{""id"": 18, ""name"": ""Drama""}]",en,13.864975,7.0,279,Released,Drama,1,1,4.14513564516129,17.249497794707484,2.699007774645754,5.634789603169249
87502,Flight,31000000,161772375,138.0,2012.0,"[{""id"": 18, ""name"": ""Drama""}]",en,42.213765,6.5,2415,Released,Drama,1,1,5.21846370967742,17.249497794707484,3.766159078756209,7.789868559054706
698,Moonraker,34000000,210308099,126.0,1979.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,29.887404,5.9,541,Released,Action,1,1,6.185532323529412,17.341871111992198,3.430348463256479,6.295266001439646
120467,The Grand Budapest Hotel,30000000,174600318,99.0,2014.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,74.417456,8.0,4519,Released,Comedy,1,1,5.8200106,17.216707972959764,4.323038760155497,8.416267272826277
11313,Hearts in Atlantis,31000000,24185781,101.0,2001.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,7.06762,6.4,131,Released,Drama,1,1,0.7801864838709678,17.249497794707484,2.087858519329792,4.882801922586371
6488,Arachnophobia,31000000,53208180,103.0,1990.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",en,15.895661,6.2,433,Released,Comedy,1,1,1.7163929032258065,17.249497794707484,2.8270568434021133,6.073044534100405
10559,Frequency,31000000,68106245,118.0,2000.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,19.258041,7.0,462,Released,Crime,1,1,2.1969756451612903,17.249497794707484,3.0085518011543533,6.137727054086234
296099,Vacation,31000000,104384188,99.0,2015.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,47.753598,6.2,1195,Released,Comedy,1,1,3.367231870967742,17.249497794707484,3.886778999848597,7.086737934510577
8012,Get Shorty,30250000,115101622,105.0,1995.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,15.585138,6.4,302,Released,Comedy,1,1,3.805012297520661,17.225006775498976,2.80850699313618,5.713732805509369
1574,Chicago,45000000,306776732,113.0,2002.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",en,32.217425,6.9,677,Released,Action,1,1,6.817260711111111,17.622173069956816,3.503074587634762,6.519147287940395
9032,Big Daddy,34200000,234801895,93.0,1999.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,34.86859,6.1,875,Released,Comedy,1,1,6.865552485380117,17.3477362312726,3.5798619821571465,6.775366090936392
2770,American Pie 2,30000000,287553595,108.0,2001.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,36.432598,6.0,1344,Released,Comedy,1,1,9.585119833333334,17.216707972959764,3.6225419290721255,7.20414929203594
862,Toy Story,30000000,373554033,81.0,1995.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,73.640445,7.7,5269,Released,Animation,1,1,12.4518011,17.216707972959764,4.312682518472013,8.569785641535407
1637,Speed,30000000,350448145,116.0,1994.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",en,49.526736,6.8,1783,Released,Action,1,1,11.681604833333331,17.216707972959764,3.9225026219275247,7.486613313139955
72570,The Vow,30000000,196114570,104.0,2012.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,26.780961,7.0,1293,Released,Drama,1,1,6.537152333333333,17.216707972959764,3.3243509299604073,7.165493475060845
27569,Extraordinary Measures,31000000,15134293,105.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}]",en,6.487344,6.0,89,Released,Drama,1,1,0.488203,17.249497794707484,2.013214128499981,4.499809670330265
10637,Remember the Titans,30000000,136706683,113.0,2000.0,"[{""id"": 18, ""name"": ""Drama""}]",en,25.996219,7.4,821,Released,Drama,1,1,4.556889433333334,17.216707972959764,3.295696819161191,6.71174039505618
1669,The Hunt for Red October,30000000,199200000,134.0,1990.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",en,46.212155,7.2,957,Released,Action,1,1,6.64,17.216707972959764,3.8546513806250613,6.86484777797086
132363,The Butler,25000000,115922175,132.0,2013.0,"[{""id"": 18, ""name"": ""Drama""}]",en,32.105328,7.2,1101,Released,Drama,1,1,4.636887,17.034386422832473,3.499694236196629,7.00488198971286
9472,DodgeBall: A True Underdog Story,20000000,167722310,92.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,41.156217,6.2,981,Released,Comedy,1,1,8.3861155,16.811242881518265,3.741382170605647,6.889591308354466
2907,The Addams Family,30000000,191502426,99.0,1991.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",en,37.179547,6.7,848,Released,Horror,1,1,6.3834142,17.216707972959764,3.6422999533765066,6.744059186311348
9273,Ace Ventura: When Nature Calls,30000000,212385533,90.0,1995.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",en,34.391792,6.1,1099,Released,Crime,1,1,7.079517766666667,17.216707972959764,3.5664799288482416,7.003065458786462
9880,The Princess Diaries,37000000,165335153,115.0,2001.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",en,40.176265,6.5,1023,Released,Comedy,1,1,4.468517648648649,17.426428497635523,3.7178619981175816,6.931471805599453
2925,The First Wives Club,26000000,116400000,102.0,1996.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,10.704596,6.5,166,Released,Comedy,1,1,4.476923076923077,17.073607134447293,2.4599815851827525,5.117993812416755
807,Se7en,33000000,327311859,127.0,1995.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,79.579532,8.1,5765,Released,Crime,1,1,9.91854118181818,17.312018149733785,4.389244671853558,8.659733878198347
17654,District 9,30000000,210819611,112.0,2009.0,"[{""id"": 878, ""name"": ""Science Fiction""}]",en,63.13678,7.3,3382,Released,Science Fiction,1,1,7.027320366666666,17.216707972959764,4.161017990323178,8.12651816878071
11836,The SpongeBob SquarePants Movie,30000000,140161792,87.0,2004.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,27.870755,6.7,574,Released,Animation,1,1,4.672059733333334,17.216707972959764,3.3628291450474763,6.354370040797351
322,Mystic River,25000000,156822020,138.0,2003.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,31.242999,7.6,1422,Released,Thriller,1,1,6.2728808,17.034386422832473,3.4733009344040453,7.260522598089852
70,Million Dollar Baby,30000000,216763646,132.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}]",en,70.456012,7.7,2439,Released,Drama,1,1,7.225454866666666,17.216707972959764,4.269082043593246,7.799753318287247
9535,Analyze This,80000000,176885658,103.0,1999.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,29.415229,6.4,503,Released,Comedy,1,1,2.211070725,18.197537205138154,3.4149434369240055,6.222576268071369
11036,The Notebook,29000000,115603229,123.0,2004.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,55.109138,7.7,3067,Released,Romance,1,1,3.98631824137931,17.182806422433504,4.027298686964424,8.028781162487146
6557,27 Dresses,30000000,160259319,111.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,30.695228,6.1,978,Released,Comedy,1,1,5.3419773,17.216707972959764,3.4561661332739098,6.88653164253051
18126,Hannah Montana: The Movie,35000000,155545279,102.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",en,13.788422,6.0,449,Released,Comedy,1,1,4.444150828571429,17.370858648025116,2.6938445773185618,6.1092475827643655
16340,Rugrats in Paris: The Movie,30,103,78.0,2000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",it,4.590277,6.0,100,Released,Adventure,1,1,3.433333333333333,3.4339872044851463,1.7210288387121184,4.61512051684126
10333,The Prince of Tides,30000000,74787599,132.0,1991.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,3.845231,5.9,56,Released,Drama,1,1,2.492919966666667,17.216707972959764,1.577994922224745,4.04305126783455
4476,Legends of the Fall,30000000,160638883,133.0,1994.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,26.952727,7.2,619,Released,Adventure,1,1,5.354629433333334,17.216707972959764,3.3305147619258286,6.429719478039138
22947,Up in the Air,25000000,163670000,109.0,2009.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,33.704181,6.7,1205,Released,Drama,1,1,6.5468,17.034386422832473,3.5468601696080317,7.095064377287131
2755,About Schmidt,30000000,105834556,125.0,2002.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",en,19.925026,6.7,362,Released,Drama,1,1,3.5278185333333334,17.216707972959764,3.0409458589076226,5.8944028342648505
82654,Warm Bodies,35000000,116980662,97.0,2013.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,43.742241,6.4,2652,Released,Horror,1,1,3.3423046285714286,17.370858648025116,3.800918044213005,7.88344635413774
59967,Looper,30000000,47042000,118.0,2012.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,46.377628,6.6,4697,Released,Action,1,1,1.5680666666666667,17.216707972959764,3.8581501341595743,8.454892165218858
9598,Babe,30000000,254134910,89.0,1995.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,34.36645,6.0,733,Released,Fantasy,1,1,8.471163666666667,17.216707972959764,3.5657636306371145,6.598509028614515
82696,Hope Springs,30000000,114281051,100.0,2012.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,12.967137,5.8,284,Released,Drama,1,1,3.8093683666666665,17.216707972959764,2.6367072131106393,5.652489180268651
9870,Forgetting Sarah Marshall,30000000,105173115,111.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,50.670253,6.4,1172,Released,Comedy,1,1,3.5057705,17.216707972959764,3.944882238745399,7.067319848653476
8292,Four Brothers,45000000,92374674,109.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",en,24.694551,6.7,607,Released,Action,1,1,2.0527705333333333,17.622173069956816,3.246278946074743,6.410174881966167
8780,Baby Mama,30000000,63833449,99.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,11.409124,5.8,205,Released,Comedy,1,1,2.127781633333333,17.216707972959764,2.518432008489755,5.327876168789581
10521,Bride Wars,30000000,114663461,89.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,33.385429,5.9,856,Released,Comedy,1,1,3.8221153666666665,17.216707972959764,3.5376328990644805,6.75343791859778
10762,Without a Paddle,19000000,69631118,95.0,2004.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",en,8.584398,5.3,214,Released,Action,1,1,3.6647956842105263,16.759949589762293,2.2601365680567587,5.3706380281276624
10096,13 Going on 30,37000000,96455697,98.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",en,41.569541,6.3,1204,Released,Comedy,1,1,2.6069107297297296,17.426428497635523,3.7511389975409175,7.094234845924755
59436,Midnight in Paris,30000000,151119219,94.0,2011.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,43.753585,7.4,1990,Released,Fantasy,1,1,5.0373073,17.216707972959764,3.8011715532439347,7.596392304064196
4133,Blow,53000000,83282296,124.0,2001.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,28.350529,7.4,1317,Released,Crime,1,1,1.5713640754716982,17.78580249038432,3.379310569961763,7.183870715062453
10207,Message in a Bottle,80000000,118880016,131.0,1999.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,10.81051,5.8,196,Released,Romance,1,1,1.4860002,18.197537205138154,2.468989813019471,5.2832037287379885
172,Star Trek V: The Final Frontier,30000000,70200000,107.0,1989.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",en,19.578249,5.6,376,Released,Science Fiction,1,1,2.34,17.216707972959764,3.024234644181703,5.932245187448011
36593,The Naked Gun 33⅓: The Final Insult,30000000,51132598,83.0,1994.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,28.624038,6.3,521,Released,Comedy,1,1,1.7044199333333334,17.216707972959764,3.3885861263542103,6.257667587882639
707,A View to a Kill,30000000,152427960,131.0,1985.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,27.230493,6.0,506,Released,Adventure,1,1,5.080932,17.216707972959764,3.340402705804018,6.2285110035911835
533,The Curse of the Were-Rabbit,30000000,192452832,85.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,30.380747,6.8,643,Released,Adventure,1,1,6.4150944,17.216707972959764,3.446194551992872,6.467698726104354
6023,P.S. I Love You,30000000,156835339,126.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,29.489274,6.9,977,Released,Drama,1,1,5.2278446333333335,17.216707972959764,3.417374949631073,6.885509670034818
6439,Racing Stripes,30000000,93772522,102.0,2005.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,8.058109,5.1,123,Released,Comedy,1,1,3.125750733333333,17.216707972959764,2.203660378623112,4.820281565605037
4347,Atonement,30000000,129266061,123.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,33.369305,7.4,1049,Released,Drama,1,1,4.3088687,17.216707972959764,3.5371638695342202,6.956545443151569
