id,title,budget,revenue,runtime,release_year,genres,original_language,popularity,vote_average,vote_count,status,primary_genre,has_budget,has_revenue,roi
132363,The Butler,25000000,115922175,132.0,2013.0,"[{""id"": 18, ""name"": ""Drama""}]",en,32.105328,7.2,1101,Released,Drama,1,1,4.636887
9472,DodgeBall: A True Underdog Story,20000000,167722310,92.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,41.156217,6.2,981,Released,Comedy,1,1,8.3861155
2907,The Addams Family,30000000,191502426,99.0,1991.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",en,37.179547,6.7,848,Released,Horror,1,1,6.3834142
9273,Ace Ventura: When Nature Calls,30000000,212385533,90.0,1995.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",en,34.391792,6.1,1099,Released,Crime,1,1,7.079517766666667
9880,The Princess Diaries,37000000,165335153,115.0,2001.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",en,40.176265,6.5,1023,Released,Comedy,1,1,4.468517648648649
2925,The First Wives Club,26000000,116400000,102.0,1996.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,10.704596,6.5,166,Released,Comedy,1,1,4.476923076923077
807,Se7en,33000000,327311859,127.0,1995.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,79.579532,8.1,5765,Released,Crime,1,1,9.918541181818181
17654,District 9,30000000,210819611,112.0,2009.0,"[{""id"": 878, ""name"": ""Science Fiction""}]",en,63.13678,7.3,3382,Released,Science Fiction,1,1,7.027320366666666
11836,The SpongeBob SquarePants Movie,30000000,140161792,87.0,2004.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,27.870755,6.7,574,Released,Animation,1,1,4.672059733333334
322,Mystic River,25000000,156822020,138.0,2003.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",en,31.242999,7.6,1422,Released,Thriller,1,1,6.2728808
70,Million Dollar Baby,30000000,216763646,132.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}]",en,70.456012,7.7,2439,Released,Drama,1,1,7.2254548666666665
9535,Analyze This,80000000,176885658,103.0,1999.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,29.415229,6.4,503,Released,Comedy,1,1,2.211070725
11036,The Notebook,29000000,115603229,123.0,2004.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,55.109138,7.7,3067,Released,Romance,1,1,3.98631824137931
6557,27 Dresses,30000000,160259319,111.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,30.695228,6.1,978,Released,Comedy,1,1,5.3419773
18126,Hannah Montana: The Movie,35000000,155545279,102.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",en,13.788422,6.0,449,Released,Comedy,1,1,4.444150828571429
16340,Rugrats in Paris: The Movie,30,103,78.0,2000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",it,4.590277,6.0,100,Released,Adventure,1,1,3.433333333333333
10333,The Prince of Tides,30000000,74787599,132.0,1991.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,3.845231,5.9,56,Released,Drama,1,1,2.492919966666667
4476,Legends of the Fall,30000000,160638883,133.0,1994.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",en,26.952727,7.2,619,Released,Adventure,1,1,5.354629433333334
22947,Up in the Air,25000000,163670000,109.0,2009.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,33.704181,6.7,1205,Released,Drama,1,1,6.5468
2755,About Schmidt,30000000,105834556,125.0,2002.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",en,19.925026,6.7,362,Released,Drama,1,1,3.5278185333333334
82654,Warm Bodies,35000000,116980662,97.0,2013.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,43.742241,6.4,2652,Released,Horror,1,1,3.3423046285714286
59967,Looper,30000000,47042000,118.0,2012.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,46.377628,6.6,4697,Released,Action,1,1,1.5680666666666667
9598,Babe,30000000,254134910,89.0,1995.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,34.36645,6.0,733,Released,Fantasy,1,1,8.471163666666667
82696,Hope Springs,30000000,114281051,100.0,2012.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,12.967137,5.8,284,Released,Drama,1,1,3.8093683666666665
9870,Forgetting Sarah Marshall,30000000,105173115,111.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,50.670253,6.4,1172,Released,Comedy,1,1,3.5057705
8292,Four Brothers,45000000,92374674,109.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",en,24.694551,6.7,607,Released,Action,1,1,2.0527705333333333
8780,Baby Mama,30000000,63833449,99.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,11.409124,5.8,205,Released,Comedy,1,1,2.1277816333333335
10521,Bride Wars,30000000,114663461,89.0,2009.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,33.385429,5.9,856,Released,Comedy,1,1,3.8221153666666665
10762,Without a Paddle,19000000,69631118,95.0,2004.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",en,8.584398,5.3,214,Released,Action,1,1,3.6647956842105263
10096,13 Going on 30,37000000,96455697,98.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",en,41.569541,6.3,1204,Released,Comedy,1,1,2.6069107297297296
59436,Midnight in Paris,30000000,151119219,94.0,2011.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,43.753585,7.4,1990,Released,Fantasy,1,1,5.0373073
4133,Blow,53000000,83282296,124.0,2001.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,28.350529,7.4,1317,Released,Crime,1,1,1.5713640754716982
10207,Message in a Bottle,80000000,118880016,131.0,1999.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,10.81051,5.8,196,Released,Romance,1,1,1.4860002
172,Star Trek V: The Final Frontier,30000000,70200000,107.0,1989.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",en,19.578249,5.6,376,Released,Science Fiction,1,1,2.34
36593,The Naked Gun 33⅓: The Final Insult,30000000,51132598,83.0,1994.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,28.624038,6.3,521,Released,Comedy,1,1,1.7044199333333334
707,A View to a Kill,30000000,152427960,131.0,1985.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,27.230493,6.0,506,Released,Adventure,1,1,5.080932
533,The Curse of the Were-Rabbit,30000000,192452832,85.0,2005.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",en,30.380747,6.8,643,Released,Adventure,1,1,6.4150944
6023,P.S. I Love You,30000000,156835339,126.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,29.489274,6.9,977,Released,Drama,1,1,5.2278446333333335
6439,Racing Stripes,30000000,93772522,102.0,2005.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,8.058109,5.1,123,Released,Comedy,1,1,3.125750733333333
4347,Atonement,30000000,129266061,123.0,2007.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,33.369305,7.4,1049,Released,Drama,1,1,4.3088687
4105,Black Rain,30000000,45892212,125.0,1989.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,11.19602,6.2,243,Released,Action,1,1,1.5297404
76489,The Three Stooges,30000000,54819301,92.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,14.585968,4.9,140,Released,Comedy,1,1,1.8273100333333334
3933,Corpse Bride,40000000,117195061,77.0,2005.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10402, ""name"": ""Music""}]",en,43.571612,7.2,1894,Released,Romance,1,1,2.929876525
273481,Sicario,30000000,84025816,121.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,55.424027,7.2,2416,Released,Action,1,1,2.800860533333333
307081,Southpaw,30000000,91709827,123.0,2015.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",en,65.364452,7.3,2067,Released,Action,1,1,3.0569942333333335
16871,Drag Me to Hell,30000000,90810892,99.0,2009.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,45.083509,6.2,966,Released,Horror,1,1,3.0270297333333334
293863,The Age of Adaline,25000000,65663276,112.0,2015.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,82.052056,7.4,1990,Released,Fantasy,1,1,2.62653104
41233,Step Up 3D,30000000,159291809,107.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",en,25.060342,6.6,582,Released,Drama,1,1,5.309726966666667
9266,Blue Crush,25000000,51842679,104.0,2002.0,"[{""id"": 12, ""name"": ""Adventure""}]",en,11.42943,5.6,159,Released,Adventure,1,1,2.07370716
1262,Stranger Than Fiction,30000000,53653224,113.0,2006.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",en,32.26789,7.1,721,Released,Comedy,1,1,1.7884408
4513,30 Days of Night,30000000,75505973,113.0,2007.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,33.394082,6.2,767,Released,Horror,1,1,2.5168657666666667
22970,The Cabin in the Woods,30000000,66486080,95.0,2012.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,73.987775,6.5,2263,Released,Horror,1,1,2.2162026666666668
7278,Meet the Spartans,30000000,84646831,84.0,2008.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,10.608998,3.7,359,Released,Comedy,1,1,2.8215610333333334
9013,Midnight Run,30000000,38413606,126.0,1988.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",en,12.821329,7.2,238,Released,Adventure,1,1,1.2804535333333333
865,The Running Man,27000000,38122105,101.0,1987.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,30.131498,6.4,703,Released,Action,1,1,1.4119298148148147
10776,Little Shop of Horrors,25000000,38748395,94.0,1986.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",en,12.113235,6.6,384,Released,Horror,1,1,1.5499358
50456,Hanna,30000000,63782078,111.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",en,31.191975,6.5,1263,Released,Action,1,1,2.1260692666666667
9823,Mortal Kombat: Annihilation,30000000,51376861,95.0,1997.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,11.916389,3.8,221,Released,Action,1,1,1.7125620333333333
59861,Larry Crowne,30000000,36160375,98.0,2011.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,20.355458,5.7,359,Released,Comedy,1,1,1.2053458333333333
133805,Carrie,30000000,82394288,100.0,2013.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",en,63.848541,5.8,1463,Released,Drama,1,1,2.746476266666667
12763,Take the Lead,30000000,34742066,108.0,2006.0,"[{""id"": 10402, ""name"": ""Music""}]",en,8.999675,6.6,162,Released,Music,1,1,1.1580688666666668
9766,Gridiron Gang,30000000,41480851,125.0,2006.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,9.278361,6.5,206,Released,Action,1,1,1.3826950333333334
12244,9,30000000,48428063,79.0,2009.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,55.806402,6.6,1262,Released,Action,1,1,1.6142687666666666
109421,Side Effects,30000000,63372757,106.0,2013.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,48.237797,6.4,1323,Released,Thriller,1,1,2.1124252333333335
51162,Winnie the Pooh,30000000,14460000,63.0,2011.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,19.143721,6.8,258,Released,Animation,1,1,0.482
10152,Dumb and Dumberer: When Harry Met Lloyd,19000000,39267515,85.0,2003.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,15.67747,4.1,210,Released,Comedy,1,1,2.066711315789474
9452,Bulworth,30000000,29202884,108.0,1998.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,4.52363,6.3,66,Released,Comedy,1,1,0.9734294666666666
9271,Virtuosity,30000000,24048000,106.0,1995.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,5.301589,5.4,163,Released,Action,1,1,0.8016
48340,Sanctum,30000000,108609310,108.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,20.063165,5.8,339,Released,Action,1,1,3.6203103333333333
14846,Little Black Book,35000000,22034832,111.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",en,6.246199,5.2,112,Released,Comedy,1,1,0.6295666285714285
72207,The Five-Year Engagement,30000000,53909751,124.0,2012.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,27.71063,5.7,457,Released,Comedy,1,1,1.7969917
16232,Mr. 3000,30000000,21800302,104.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,2.850896,5.0,66,Released,Comedy,1,1,0.7266767333333334
43539,The Next Three Days,30000000,51148651,133.0,2010.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,34.421696,6.9,905,Released,Romance,1,1,1.7049550333333334
9920,Ultraviolet,30000000,31070211,87.0,2006.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,15.89534,4.8,458,Released,Science Fiction,1,1,1.0356737
8978,Assault on Precinct 13,30000000,35294470,109.0,2005.0,"[{""id"": 53, ""name"": ""Thriller""}]",en,18.706504,6.0,311,Released,Thriller,1,1,1.1764823333333334
11702,The Replacement Killers,30000000,19204929,87.0,1998.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",en,9.607391,6.0,127,Released,Action,1,1,0.6401643
18550,Fled,25000000,17193231,98.0,1996.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",en,2.77255,5.2,47,Released,Action,1,1,0.68772924
43347,Love & Other Drugs,30000000,102820008,112.0,2010.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,20.236951,6.6,1233,Released,Drama,1,1,3.4273336
3489,88 Minutes,30000000,16930884,108.0,2007.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",en,16.883429,5.7,313,Released,Crime,1,1,0.5643628
9701,North Country,35000000,25224242,126.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}]",en,12.779201,6.8,125,Released,Drama,1,1,0.7206926285714286
2122,The Whole Ten Yards,40000000,26155781,98.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,14.729386,5.5,278,Released,Comedy,1,1,0.653894525
10658,Howard the Duck,37000000,37962774,110.0,1986.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",en,11.374306,5.1,221,Released,Comedy,1,1,1.026020918918919
13150,Pride and Glory,30000000,31148328,130.0,2008.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,10.703602,6.3,240,Released,Thriller,1,1,1.0382776
9042,The Cave,30000000,15007991,97.0,2005.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",en,10.756266,5.1,202,Released,Action,1,1,0.5002663666666667
17813,Alex & Emma,30000000,15368897,96.0,2003.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,4.352422,5.0,68,Released,Comedy,1,1,0.5122965666666667
11208,Wicker Park,30000000,13001257,114.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,9.301562,6.7,157,Released,Drama,1,1,0.43337523333333333
58151,Fright Night,17000000,24922237,106.0,2011.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",en,18.27083,6.0,603,Released,Horror,1,1,1.4660139411764705
11400,The New World,30000000,30536013,135.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",en,19.106154,6.4,330,Released,Drama,1,1,1.0178671
11058,Godsend,25000000,30114487,102.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",en,12.10235,4.7,114,Released,Drama,1,1,1.20457948
14844,Chasing Liberty,23000000,12,111.0,2004.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,3.362045,6.1,152,Released,Comedy,1,1,5.217391304347826e-07
57089,Hoodwinked Too! Hood VS. Evil,30000000,13521829,86.0,2011.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,10.694417,4.8,131,Released,Comedy,1,1,0.4507276333333333
1947,An Unfinished Life,30000000,18618284,108.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}]",en,6.353971,6.7,161,Released,Drama,1,1,0.6206094666666667
8054,The Imaginarium of Doctor Parnassus,30000000,64352607,123.0,2009.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",en,37.181019,6.3,869,Released,Adventure,1,1,2.1450869
46829,Barney's Version,30000000,8454301,134.0,2010.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",en,4.952735,7.2,129,Released,Comedy,1,1,0.2818100333333333
146238,Runner Runner,30000000,62616646,91.0,2013.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",en,22.975918,5.5,543,Released,Crime,1,1,2.0872215333333335
9989,Antitrust,30000000,18195610,108.0,2001.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",en,8.359599,5.8,153,Released,Action,1,1,0.6065203333333333
9665,Glory,18000000,26828365,122.0,1989.0,"[{""id"": 10752, ""name"": ""War""}]",en,16.102271,7.4,383,Released,War,1,1,1.4904647222222223
13967,Miss Potter,30000000,35078241,92.0,2006.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",en,8.386432,6.3,141,Released,Drama,1,1,1.1692747
9053,DOA: Dead or Alive,21000000,480314,87.0,2006.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",en,12.790408,5.0,205,Released,Adventure,1,1,0.022872095238095237
4512,The Assassination of Jesse James by the Coward Robert Ford,30000000,14711793,160.0,2007.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",en,35.53352,7.0,776,Released,Action,1,1,0.4903931
76349,1911,30000000,108348,125.0,2011.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",zh,4.065212,5.0,41,Released,Adventure,1,1,0.0036116
45610,Machine Gun Preacher,30000000,2527904,129.0,2011.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",en,13.268936,6.4,286,Released,Action,1,1,0.08426346666666666
223702,Sausage Party,19000000,140752617,83.0,2016.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",en,66.242737,5.6,2238,Released,Adventure,1,1,7.4080324736842105
254470,Pitch Perfect 2,29000000,287506194,115.0,2015.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",en,71.496894,6.8,1940,Released,Comedy,1,1,9.914006689655173
69,Walk the Line,28000000,186438883,136.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",en,35.580032,7.3,718,Released,Drama,1,1,6.658531535714285
4967,Keeping the Faith,30000000,37036004,127.0,2000.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,8.085872,5.9,159,Released,Comedy,1,1,1.2345334666666667
4912,Confessions of a Dangerous Mind,30000000,33013805,113.0,2002.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",en,18.165957,6.6,275,Released,Comedy,1,1,1.1004601666666667
12771,Serving Sara,29000000,16930185,100.0,2002.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",en,8.93941,5.0,85,Released,Comedy,1,1,0.5837994827586207
323676,The Boss,29000000,78636257,91.0,2016.0,"[{""id"": 35, ""name"": ""Comedy""}]",en,20.55509,5.5,431,Released,Comedy,1,1,2.7115950689655173
11249,Seed of Chucky,12000000,24829644,87.0,2004.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",en,12.653831,4.9,287,Released,Drama,1,1,2.069137
9667,The Jacket,29000000,21126225,103.0,2005.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",en,24.240361,6.8,455,Released,Drama,1,1,0.7284905172413794
812,Aladdin,28000000,504050219,90.0,1992.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",en,92.982009,7.4,3416,Released,Animation,1,1,18.001793535714285
277216,Straight Outta Compton,28000000,201634991,147.0,2015.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",en,61.76233,7.7,1355,Released,Drama,1,1,7.201249678571428
87,Indiana Jones and the Temple of Doom,28000000,333000000,118.0,1984.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",en,66.976776,7.1,2781,Released,Adventure,1,1,11.892857142857142
14444,The Rugrats Movie,30000000,100491683,79.0,1998.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",en,7.981116,5.7,147,Released,Animation,1,1,3.3497227666666665
